regulation_project_id;public_discussion_end
42112;08.12.2015 23:00:00
55478;
50436;21.07.2016 23:00:00
50552;25.07.2016 23:00:00
50594;26.07.2016 23:00:00
50612;27.07.2016 23:00:00
50614;17.08.2016 23:00:00
50651;28.07.2016 23:00:00
50673;28.07.2016 23:00:00
50677;28.07.2016 23:00:00
50726;17.08.2016 23:00:00
50793;02.08.2016 23:00:00
50784;02.08.2016 23:00:00
42521;31.12.2015 23:00:00
50806;02.08.2016 23:00:00
50812;02.08.2016 23:00:00
50822;05.08.2016 23:00:00
42533;16.02.2016 23:00:00
42737;31.03.2016 23:00:00
42825;15.01.2016 23:00:00
50895;04.08.2016 23:00:00
50896;04.08.2016 23:00:00
50902;30.09.2016 23:00:00
51385;18.08.2016 23:00:00
50932;19.08.2016 23:00:00
50933;24.08.2016 23:00:00
50934;
50937;05.08.2016 23:00:00
50939;05.08.2016 23:00:00
50981;07.09.2016 23:00:00
51003;08.08.2016 23:00:00
51020;23.09.2016 23:00:00
42859;15.01.2016 23:00:00
51048;25.08.2016 23:00:00
42942;01.03.2016 23:00:00
55497;14.10.2016 23:00:00
43095;27.02.2016 23:00:00
51299;31.08.2016 23:00:00
51301;16.08.2016 23:00:00
51313;18.08.2016 23:00:00
43098;10.03.2016 23:00:00
51371;27.01.2017 23:00:00
51383;18.08.2016 23:00:00
51421;19.08.2016 23:00:00
51448;16.11.2016 23:00:00
51449;22.08.2016 23:00:00
52473;27.02.2017 23:00:00
52483;
52498;
52524;23.08.2016 23:00:00
53262;20.04.2017 23:00:00
44235;20.10.2017 23:00:00
44250;11.11.2016 23:00:00
52568;24.08.2016 23:00:00
44408;15.03.2017 23:00:00
52870;
52872;02.09.2016 23:00:00
52861;02.09.2016 23:00:00
52868;02.09.2016 23:00:00
44627;06.05.2016 23:00:00
52924;02.09.2016 23:00:00
52925;02.09.2016 23:00:00
44682;20.05.2016 23:00:00
44741;21.03.2016 23:00:00
53021;
53038;07.09.2016 23:00:00
44799;25.03.2016 23:00:00
53137;09.09.2016 23:00:00
53138;
53148;12.09.2016 23:00:00
44803;15.03.2016 23:00:00
53214;14.09.2016 23:00:00
53217;29.09.2016 23:00:00
53229;14.09.2016 23:00:00
53270;30.09.2016 23:00:00
53286;17.09.2016 23:00:00
53294;16.09.2016 23:00:00
53306;16.09.2016 23:00:00
44935;12.04.2016 23:00:00
53403;20.09.2016 23:00:00
53379;19.09.2016 23:00:00
53393;20.09.2016 23:00:00
54671;22.09.2016 23:00:00
54668;06.11.2016 23:00:00
54684;22.09.2016 23:00:00
54701;22.09.2016 23:00:00
107219;09.09.2020 23:59:00
44963;28.03.2017 23:00:00
54750;23.09.2016 23:00:00
54790;12.10.2016 23:00:00
54801;11.10.2016 23:00:00
54802;11.10.2016 23:00:00
54807;11.10.2016 23:00:00
45059;23.04.2018 23:00:00
45067;08.04.2016 23:00:00
45083;08.04.2016 23:00:00
45082;08.04.2016 23:00:00
54908;12.11.2016 23:00:00
54916;28.09.2016 23:00:00
54957;30.09.2016 23:00:00
54972;14.11.2016 23:00:00
45150;11.03.2016 23:00:00
55160;25.10.2016 23:00:00
45199;09.02.2016 23:00:00
55264;08.10.2016 23:00:00
45217;05.03.2016 23:00:00
55313;10.10.2016 23:00:00
55325;29.11.2016 23:00:00
55338;10.10.2016 23:00:00
55352;12.12.2016 23:00:00
55387;11.10.2016 23:00:00
55388;11.10.2016 23:00:00
55394;12.10.2016 23:00:00
55396;
55401;12.10.2016 23:00:00
55406;12.10.2016 23:00:00
45271;05.04.2016 23:00:00
55474;14.10.2016 23:00:00
55475;14.10.2016 23:00:00
55486;14.10.2016 23:00:00
55504;
55529;
55532;17.10.2016 23:00:00
45339;04.04.2016 23:00:00
55575;
61685;14.02.2017 23:00:00
55608;19.10.2016 23:00:00
55618;19.10.2016 23:00:00
55620;19.10.2016 23:00:00
55623;19.10.2016 23:00:00
55626;20.10.2016 23:00:00
55709;21.10.2016 23:00:00
55695;21.10.2016 23:00:00
55700;
55701;
55702;21.10.2016 23:00:00
55708;21.10.2016 23:00:00
55718;
55721;24.05.2017 23:00:00
55748;
55753;24.10.2016 23:00:00
55781;
55820;
45634;25.04.2016 23:00:00
55835;
45631;16.02.2016 23:00:00
55851;26.10.2016 23:00:00
55867;
45640;22.04.2016 23:00:00
45644;15.11.2016 23:00:00
55883;27.10.2016 23:00:00
55938;28.10.2016 23:00:00
55942;28.10.2016 23:00:00
55963;28.10.2016 23:00:00
55985;28.10.2016 23:00:00
55987;12.12.2016 23:00:00
56016;22.11.2016 23:00:00
56017;16.12.2016 23:00:00
56033;15.11.2016 23:00:00
56043;31.10.2016 23:00:00
56055;31.10.2016 23:00:00
56061;
45702;17.10.2016 23:00:00
56100;17.11.2016 23:00:00
56124;02.11.2016 23:00:00
56151;03.11.2016 23:00:00
56154;03.11.2016 23:00:00
56174;
56198;04.11.2016 23:00:00
56271;08.11.2016 23:00:00
56276;13.02.2017 23:00:00
45793;07.04.2016 23:00:00
57565;16.11.2016 23:00:00
45885;05.04.2016 23:00:00
58626;17.11.2016 23:00:00
58646;17.11.2016 23:00:00
45865;03.03.2016 23:00:00
45887;30.05.2016 23:00:00
45891;16.03.2016 23:00:00
58778;23.11.2016 23:00:00
62324;06.09.2017 23:00:00
45938;04.03.2016 23:00:00
58851;24.11.2016 23:00:00
58907;14.12.2016 23:00:00
46030;31.01.2017 23:00:00
46045;22.03.2016 23:00:00
46057;24.03.2016 23:00:00
58993;13.01.2017 00:00:00
58994;13.01.2017 23:00:00
59026;
59027;
46062;30.03.2017 23:00:00
59053;14.01.2017 23:00:00
59054;30.11.2016 23:00:00
46071;05.05.2016 23:00:00
46082;12.12.2016 23:00:00
59165;02.12.2016 23:00:00
46108;07.04.2016 23:00:00
59199;18.01.2017 23:00:00
59225;05.01.2017 23:00:00
59228;
59291;05.12.2016 23:00:00
59308;06.12.2016 23:00:00
46298;22.02.2017 23:00:00
46317;21.03.2016 23:00:00
59339;08.07.2017 23:00:00
59377;07.12.2016 23:00:00
59418;08.12.2016 23:00:00
59433;08.12.2016 23:00:00
59434;28.06.2017 23:00:00
59435;08.12.2016 23:00:00
59436;08.12.2016 23:00:00
59437;28.06.2017 23:00:00
59438;08.12.2016 23:00:00
59440;22.01.2017 23:00:00
59445;
46404;03.06.2016 23:00:00
46424;03.08.2016 23:00:00
59568;
46462;24.05.2016 23:00:00
115827;08.06.2021 23:59:00
59766;15.12.2016 23:00:00
59791;16.12.2016 23:00:00
59831;17.12.2016 23:00:00
59851;19.12.2016 23:00:00
59854;19.12.2016 23:00:00
46581;05.08.2016 23:00:00
46587;21.03.2016 23:00:00
59961;20.12.2016 23:00:00
59963;20.12.2016 23:00:00
59967;24.02.2017 23:00:00
59979;20.12.2016 23:00:00
59983;20.12.2016 23:00:00
59984;03.02.2017 23:00:00
59986;20.12.2016 23:00:00
60022;
60041;21.12.2016 23:00:00
60116;23.12.2016 23:00:00
46679;14.04.2016 23:00:00
46686;28.04.2016 23:00:00
60176;13.01.2017 23:00:00
60216;12.01.2017 23:00:00
60265;28.12.2016 23:00:00
107774;21.09.2020 23:59:00
46797;21.04.2016 23:00:00
60333;29.12.2016 23:00:00
60342;17.12.2018 23:00:00
60374;31.12.2016 23:00:00
60386;02.01.2017 23:00:00
46816;21.04.2016 23:00:00
60424;
46825;19.04.2016 23:00:00
46925;27.06.2016 23:00:00
60474;03.01.2017 23:00:00
60521;26.01.2017 23:00:00
46940;19.09.2016 23:00:00
60624;06.01.2017 23:00:00
60633;06.01.2017 23:00:00
62218;17.03.2017 23:00:00
60668;26.01.2017 23:00:00
60711;18.01.2017 23:00:00
60735;20.01.2017 23:00:00
60737;
60755;26.01.2017 23:00:00
64172;
60782;25.02.2017 23:00:00
47325;17.05.2016 23:00:00
47942;10.08.2016 23:00:00
61061;06.03.2017 23:00:00
60808;11.01.2017 23:00:00
60832;12.01.2017 23:00:00
47796;10.06.2016 23:00:00
61110;
61137;30.01.2017 23:00:00
61151;16.03.2017 23:00:00
61193;15.02.2017 23:00:00
61211;25.05.2017 23:00:00
61215;
61232;01.02.2017 23:00:00
61319;
49445;04.07.2016 23:00:00
61349;07.02.2017 23:00:00
47414;25.04.2016 23:00:00
47455;12.04.2016 23:00:00
112054;25.01.2021 23:59:00
61483;08.02.2017 23:00:00
61562;27.02.2017 23:00:00
61572;10.02.2017 23:00:00
107894;16.09.2020 23:59:00
61612;13.02.2017 23:00:00
107897;24.09.2020 23:59:00
61626;02.03.2017 23:00:00
61630;30.03.2017 23:00:00
61658;13.02.2017 23:00:00
61643;30.03.2017 23:00:00
107916;01.10.2020 23:59:00
61659;13.02.2017 23:00:00
61645;13.02.2017 23:00:00
108040;02.10.2020 23:59:00
61674;
61707;10.07.2018 23:00:00
47613;04.05.2016 23:00:00
61742;15.02.2017 23:00:00
61760;15.02.2017 23:00:00
47640;05.05.2016 23:00:00
47646;06.06.2016 23:00:00
61795;02.04.2017 23:00:00
61875;20.02.2017 23:00:00
61896;16.02.2018 23:00:00
61905;26.04.2017 23:00:00
61914;06.04.2017 23:00:00
108034;09.07.2021 23:59:00
61950;21.02.2017 23:00:00
61960;22.02.2017 23:00:00
61974;22.02.2017 23:00:00
61983;08.02.2018 23:00:00
62005;
62006;22.02.2017 23:00:00
62007;22.02.2017 23:00:00
62010;23.02.2017 23:00:00
62024;23.02.2017 23:00:00
62079;24.02.2017 23:00:00
62142;24.02.2017 23:00:00
62204;27.02.2017 23:00:00
62209;27.02.2017 23:00:00
47850;20.06.2016 23:00:00
62241;28.02.2017 23:00:00
62250;28.02.2017 23:00:00
62259;28.02.2017 23:00:00
47960;11.03.2019 23:00:00
47957;15.06.2016 23:00:00
62317;
67705;12.10.2017 23:00:00
62325;16.04.2017 23:00:00
62507;13.03.2017 23:00:00
62366;03.03.2017 23:00:00
62432;06.03.2017 23:00:00
48103;23.08.2016 23:00:00
48105;11.07.2016 23:00:00
48110;06.06.2016 23:00:00
62497;14.03.2017 23:00:00
48116;06.06.2016 23:00:00
48178;24.05.2016 01:00:00
62642;
48201;18.08.2016 23:00:00
48304;08.08.2016 23:00:00
48307;25.05.2016 23:00:00
48318;02.11.2016 23:00:00
48320;01.09.2016 23:00:00
62675;03.04.2017 23:00:00
62683;31.03.2017 23:00:00
62687;16.03.2017 23:00:00
62716;01.05.2017 23:00:00
62717;16.04.2017 23:00:00
48328;14.06.2016 23:00:00
62749;14.04.2017 23:00:00
62766;20.03.2017 23:00:00
62792;20.03.2017 23:00:00
62794;04.04.2017 23:00:00
62795;
48370;21.07.2016 23:00:00
62819;21.03.2017 23:00:00
48413;13.06.2017 23:00:00
63987;27.04.2017 23:00:00
62924;
62929;
62942;
48511;22.06.2018 23:00:00
48536;17.05.2016 23:00:00
48554;17.08.2016 23:00:00
67999;02.08.2017 23:00:00
63014;
63259;20.05.2017 23:00:00
48692;14.06.2016 23:00:00
63264;05.04.2017 23:00:00
48693;14.02.2017 23:00:00
63270;06.04.2017 23:00:00
63313;06.04.2017 23:00:00
48806;05.09.2016 23:00:00
63380;22.05.2017 23:00:00
63435;
63438;11.04.2017 23:00:00
63446;11.04.2017 23:00:00
63458;28.04.2017 23:00:00
49233;05.09.2016 23:00:00
49264;24.08.2016 23:00:00
49249;01.02.2017 23:00:00
49276;27.07.2016 23:00:00
49455;01.08.2016 23:00:00
63533;03.05.2017 23:00:00
63581;02.06.2017 00:00:00
63619;
49392;30.06.2016 23:00:00
63641;18.04.2017 23:00:00
63646;02.06.2017 23:00:00
63652;18.04.2017 23:00:00
49492;05.08.2016 23:00:00
63657;07.09.2017 23:00:00
63673;19.04.2017 23:00:00
63704;
63713;04.06.2017 23:00:00
63748;21.04.2017 23:00:00
49570;18.01.2017 23:00:00
63766;21.04.2017 23:00:00
63794;19.05.2017 23:00:00
63804;24.04.2017 23:00:00
63817;24.04.2017 23:00:00
63832;
63838;
63849;
63875;25.07.2017 23:00:00
63940;
63941;
63945;17.07.2017 00:00:00
63952;18.05.2017 23:00:00
49743;20.09.2017 23:00:00
63973;11.06.2017 23:00:00
63974;12.06.2017 00:00:00
63986;02.05.2017 23:00:00
63979;
63980;02.05.2017 23:00:00
63983;27.04.2017 23:00:00
63984;31.07.2017 23:00:00
49765;25.07.2016 23:00:00
99775;16.03.2020 23:59:00
64069;01.05.2017 23:00:00
64072;01.05.2017 23:00:00
64096;02.05.2017 23:00:00
49905;11.11.2016 00:00:00
64171;01.06.2017 23:00:00
64178;
50134;05.08.2016 23:00:00
64184;11.07.2017 23:00:00
64197;04.05.2017 23:00:00
64198;04.05.2017 23:00:00
64232;
64252;05.05.2017 23:00:00
64335;22.06.2017 23:00:00
64401;09.05.2017 23:00:00
50240;18.03.2021 23:59:00
50205;12.08.2016 23:00:00
64423;09.05.2017 23:00:00
64431;14.05.2017 23:00:00
64457;01.09.2017 23:00:00
64462;10.05.2017 23:00:00
64471;25.06.2017 00:00:00
50295;14.09.2017 23:00:00
64665;16.06.2017 23:00:00
99781;06.03.2020 23:59:00
50379;15.09.2016 23:00:00
50391;24.08.2016 23:00:00
64673;23.07.2017 23:00:00
50385;19.08.2016 23:00:00
65697;
65698;12.07.2017 23:00:00
65824;08.06.2017 23:00:00
65835;05.06.2017 23:00:00
65841;19.05.2017 23:00:00
65842;19.05.2017 23:00:00
66039;31.05.2017 23:00:00
65961;23.07.2017 23:00:00
66054;22.06.2017 23:00:00
66050;
66053;31.05.2017 23:00:00
66056;
66072;
66077;
66078;26.05.2017 23:00:00
66089;03.08.2017 23:00:00
66141;28.06.2017 23:00:00
66142;28.06.2017 23:00:00
66157;29.05.2017 23:00:00
66159;
51179;10.11.2016 23:00:00
100083;25.03.2020 23:59:00
66196;
66214;31.05.2017 23:00:00
66219;31.05.2017 23:00:00
66225;
66470;07.06.2017 23:00:00
66246;
66481;07.06.2017 23:00:00
66564;28.06.2017 23:00:00
66573;27.06.2017 23:00:00
66616;08.06.2017 23:00:00
50879;14.12.2016 23:00:00
66692;
66708;
66716;27.06.2017 23:00:00
66723;19.07.2017 23:00:00
66727;01.08.2017 23:00:00
66746;28.06.2017 23:00:00
66747;28.06.2017 23:00:00
66759;13.06.2017 23:00:00
66766;13.06.2017 23:00:00
66767;13.06.2017 23:00:00
51024;28.04.2017 23:00:00
66771;29.07.2017 23:00:00
66793;14.06.2017 23:00:00
66830;15.06.2017 23:00:00
66810;13.07.2017 23:00:00
66846;
66823;15.06.2017 23:00:00
66825;15.06.2017 23:00:00
66837;
66851;15.06.2017 23:00:00
66854;06.07.2017 23:00:00
66859;
51180;26.09.2016 23:00:00
51188;30.09.2016 23:00:00
66887;16.06.2017 23:00:00
66902;
66904;
66906;05.08.2017 23:00:00
66908;19.06.2017 23:00:00
66916;19.06.2017 23:00:00
66917;04.07.2017 23:00:00
66933;27.06.2017 23:00:00
66969;09.10.2020 23:59:00
51263;16.11.2016 23:00:00
67047;22.06.2017 23:00:00
51340;19.10.2016 23:00:00
67069;23.06.2017 23:00:00
51354;05.10.2016 23:00:00
67073;24.10.2017 23:00:00
67090;23.06.2017 23:00:00
67119;27.06.2017 23:00:00
67121;
67167;12.08.2017 23:00:00
67171;28.06.2017 23:00:00
67176;
67175;
52538;06.09.2016 23:00:00
115845;08.06.2021 23:59:00
67283;
67729;
67346;03.07.2017 23:00:00
67351;21.07.2017 23:00:00
67358;03.07.2017 23:00:00
67406;06.07.2017 23:00:00
67421;06.07.2017 23:00:00
67456;05.07.2017 23:00:00
67475;05.07.2017 23:00:00
67513;06.07.2017 23:00:00
67561;06.07.2017 23:00:00
67642;22.08.2017 23:00:00
67688;
52839;22.09.2016 23:00:00
52844;22.09.2016 23:00:00
52849;20.10.2016 23:00:00
52865;21.06.2019 23:00:00
67732;
67841;14.07.2017 23:00:00
52986;22.11.2016 23:00:00
67900;
67824;14.07.2017 23:00:00
67901;17.07.2017 23:00:00
67859;17.07.2017 23:00:00
53007;05.10.2016 23:00:00
67895;
53011;16.12.2016 23:00:00
53014;24.10.2016 23:00:00
67949;18.07.2017 23:00:00
67962;19.07.2017 23:00:00
68047;20.07.2017 23:00:00
68051;14.08.2017 23:00:00
68060;
68061;12.05.2020 23:59:00
68107;
52997;19.09.2016 23:00:00
68172;24.07.2017 23:00:00
68183;14.08.2017 23:00:00
52989;09.09.2016 23:00:00
68197;30.10.2017 23:00:00
68204;
68263;26.07.2017 23:00:00
68240;26.07.2017 23:00:00
68259;26.07.2017 23:00:00
54663;19.04.2017 23:00:00
68308;28.07.2017 23:00:00
68312;28.07.2017 23:00:00
68317;28.07.2017 23:00:00
68343;16.08.2017 23:00:00
68391;31.07.2017 23:00:00
54719;10.02.2017 23:00:00
54716;07.10.2016 23:00:00
54749;22.09.2016 00:00:00
68411;31.07.2017 23:00:00
68427;31.07.2017 23:00:00
68443;01.08.2017 23:00:00
54768;24.10.2016 23:00:00
69466;01.08.2017 23:00:00
69468;01.08.2017 23:00:00
69472;16.08.2017 23:00:00
69475;01.08.2017 23:00:00
69481;
69482;02.08.2017 23:00:00
69491;02.08.2017 23:00:00
69492;02.08.2017 23:00:00
69506;18.08.2017 23:00:00
70030;22.08.2017 23:00:00
69509;18.08.2017 23:00:00
69525;03.08.2017 23:00:00
69575;20.09.2017 23:00:00
69576;20.09.2017 23:00:00
69577;04.08.2017 23:00:00
69622;29.09.2017 23:00:00
69623;29.09.2017 23:00:00
69634;02.09.2017 23:00:00
54982;17.06.2019 23:00:00
69650;08.08.2017 23:00:00
69676;
55126;03.10.2016 23:00:00
55137;07.11.2016 23:00:00
69723;10.08.2017 23:00:00
69732;01.09.2017 23:00:00
69733;10.08.2017 23:00:00
55293;21.03.2017 00:00:00
69743;20.10.2017 23:00:00
69759;11.08.2017 23:00:00
69765;11.08.2017 23:00:00
69998;19.08.2017 23:00:00
70028;06.09.2017 23:00:00
70090;11.01.2019 23:00:00
70095;23.08.2017 23:00:00
70107;24.08.2017 23:00:00
70161;24.08.2017 23:00:00
70130;24.08.2017 23:00:00
72866;
55495;06.03.2017 23:00:00
55502;23.11.2016 23:00:00
55658;10.01.2017 00:00:00
70173;25.08.2017 23:00:00
55595;07.11.2016 23:00:00
99884;26.03.2020 23:59:00
99932;08.04.2020 23:59:00
70231;20.09.2017 23:00:00
70243;29.08.2017 23:00:00
71417;04.09.2017 23:00:00
55619;27.02.2017 23:00:00
111647;12.01.2021 23:59:00
71453;21.09.2017 23:00:00
71283;14.09.2017 23:00:00
71493;
71486;22.09.2017 23:00:00
55655;20.03.2017 23:00:00
72542;25.09.2017 23:00:00
57562;28.12.2016 23:00:00
72557;
72563;23.10.2017 23:00:00
72595;
72597;
72599;24.11.2017 23:00:00
72601;29.09.2017 23:00:00
55813;09.11.2016 23:00:00
72701;15.09.2017 23:00:00
72685;13.11.2017 23:00:00
72710;
72715;
72717;
72772;27.09.2017 23:00:00
72778;
72779;
78259;15.03.2018 23:00:00
72884;06.11.2017 23:00:00
72894;
72901;21.09.2017 23:00:00
72929;03.04.2018 23:00:00
72909;21.09.2017 23:00:00
72914;26.01.2018 23:00:00
72955;23.09.2017 23:00:00
56093;11.04.2017 23:00:00
72996;17.10.2017 23:00:00
72998;
73091;
73017;10.10.2017 23:00:00
73021;10.10.2017 23:00:00
73022;
73180;03.10.2017 23:00:00
73031;25.09.2017 23:00:00
73033;25.09.2017 23:00:00
73047;26.09.2017 23:00:00
56104;11.01.2017 23:59:00
73150;
73115;
73132;28.09.2017 23:00:00
73133;28.09.2017 23:00:00
73156;16.10.2017 23:00:00
73157;
73200;18.10.2017 23:00:00
73226;03.10.2017 23:00:00
73228;
73230;
73233;
73252;04.10.2017 23:00:00
73261;
56206;16.01.2017 23:00:00
73289;05.10.2017 23:00:00
73302;05.10.2017 23:00:00
73382;31.10.2017 23:00:00
73444;19.12.2017 23:00:00
73467;18.10.2017 23:00:00
73481;
73517;12.10.2017 23:00:00
73520;27.04.2018 23:00:00
73533;
57566;22.12.2016 23:00:00
73578;13.10.2017 23:00:00
58667;30.12.2016 23:00:00
73605;17.11.2017 23:00:00
73615;16.10.2017 23:00:00
73667;01.11.2017 23:00:00
73781;
73789;21.11.2017 23:00:00
73933;08.11.2017 23:00:00
58733;14.12.2016 23:00:00
73970;
73977;25.10.2017 23:00:00
73992;25.10.2017 23:00:00
73993;25.10.2017 23:00:00
74006;
74008;26.10.2017 23:00:00
74013;29.12.2017 23:00:00
58775;10.02.2017 23:00:00
74092;13.11.2017 23:00:00
74126;30.10.2017 23:00:00
74174;31.10.2017 23:00:00
74213;16.11.2017 23:00:00
58852;07.12.2016 23:00:00
58853;07.12.2016 23:00:00
74244;17.11.2017 23:00:00
74255;
59113;23.01.2017 23:00:00
74316;09.03.2018 23:00:00
74324;04.04.2018 23:00:00
74360;06.11.2017 23:00:00
74383;07.11.2017 23:00:00
74400;07.11.2017 23:00:00
74407;
74451;08.11.2017 23:00:00
46267;01.04.2016 23:00:00
74485;09.11.2017 23:00:00
74570;
74575;13.11.2017 23:00:00
74825;22.11.2017 23:00:00
74834;07.12.2017 23:00:00
74838;22.11.2017 23:00:00
74879;
74870;
75520;
74901;
59125;18.01.2017 23:00:00
75061;27.11.2017 23:00:00
75108;02.01.2018 23:00:00
75087;28.11.2017 23:00:00
75100;13.12.2017 23:00:00
75102;02.01.2018 23:00:00
75104;13.12.2017 23:00:00
75106;02.01.2018 23:00:00
75107;02.01.2018 23:00:00
75111;12.02.2018 23:00:00
75133;22.11.2017 23:00:00
75144;23.04.2019 23:00:00
75150;05.01.2018 23:00:00
75195;30.11.2017 23:00:00
75241;05.01.2018 23:00:00
75249;22.09.2020 23:59:00
75267;18.12.2017 23:00:00
59216;13.03.2017 23:00:00
75442;03.01.2018 23:00:00
75443;03.01.2018 23:00:00
75475;
75577;08.12.2017 23:00:00
75612;
75614;25.12.2017 23:00:00
75615;25.12.2017 23:00:00
75701;12.01.2019 23:00:00
75758;
75805;29.12.2017 23:00:00
75866;10.01.2018 23:00:00
75888;
75916;
75977;
76013;25.01.2018 23:00:00
76137;
76134;09.01.2018 23:00:00
76181;14.01.2018 23:00:00
76217;26.12.2017 23:00:00
76320;28.12.2017 23:00:00
76382;
76390;29.12.2017 23:00:00
76392;18.01.2018 23:00:00
76402;23.01.2018 23:00:00
76405;23.01.2018 23:00:00
76485;01.01.2018 23:00:00
76505;01.01.2018 23:00:00
76556;22.02.2018 23:00:00
76569;23.01.2018 23:00:00
76614;24.01.2018 23:00:00
59640;17.08.2017 23:00:00
76716;24.01.2018 23:00:00
59783;05.09.2017 23:00:00
76968;26.01.2018 23:00:00
77133;02.03.2018 23:00:00
77141;
77155;12.01.2018 23:00:00
77157;01.02.2018 23:00:00
77170;12.01.2018 23:00:00
77254;13.03.2018 23:00:00
77307;12.02.2018 23:00:00
77319;09.02.2018 23:00:00
60125;01.02.2017 23:00:00
77338;09.02.2018 23:00:00
77359;
77389;
77398;
77399;
77406;13.02.2018 23:00:00
77445;14.02.2018 23:00:00
77495;14.02.2018 23:00:00
77511;14.02.2018 23:00:00
77519;
77531;31.01.2018 23:00:00
60260;18.01.2017 23:00:00
77575;01.02.2018 23:00:00
77628;25.03.2019 23:00:00
77648;20.02.2018 23:00:00
77684;05.02.2018 23:00:00
77686;
77690;
77692;05.06.2018 23:00:00
77701;
60465;02.03.2017 23:00:00
77702;05.02.2018 23:00:00
60412;30.12.2016 23:00:00
60431;26.04.2017 23:00:00
60448;13.03.2017 23:00:00
60524;30.01.2017 23:00:00
77769;23.02.2018 23:00:00
77820;09.02.2018 23:00:00
77854;
111889;31.05.2021 23:59:00
77903;13.02.2018 23:00:00
77915;08.03.2018 23:00:00
77918;28.02.2018 23:00:00
77969;01.06.2018 23:00:00
77936;07.03.2018 23:00:00
60693;30.03.2017 23:00:00
60713;02.03.2017 23:00:00
78260;14.03.2018 23:00:00
78001;16.02.2018 23:00:00
78105;
60777;08.09.2017 23:00:00
78111;
78115;12.03.2018 23:00:00
78119;
60783;06.04.2017 23:00:00
78131;
78159;22.08.2018 23:00:00
78160;14.03.2018 23:00:00
78167;13.03.2018 23:00:00
78178;13.03.2018 23:00:00
78196;15.03.2018 23:00:00
78188;09.06.2018 23:00:00
61085;14.06.2017 23:00:00
61080;26.01.2017 23:00:00
78225;
78247;12.03.2018 23:00:00
78251;23.02.2018 23:00:00
61108;27.01.2017 23:00:00
78265;14.03.2018 23:00:00
78286;15.03.2018 23:00:00
78319;
78369;
78377;16.03.2018 23:00:00
78854;19.03.2018 23:00:00
78410;02.03.2018 23:00:00
61177;28.06.2017 23:00:00
78422;
78672;27.08.2018 23:00:00
78693;10.04.2018 23:00:00
78706;14.03.2018 23:00:00
78771;
78775;02.04.2018 23:00:00
61285;11.04.2017 23:00:00
61269;05.07.2017 23:00:00
61284;11.04.2017 23:00:00
61458;25.05.2017 23:00:00
61350;30.03.2017 23:00:00
78847;19.03.2018 23:00:00
78858;04.04.2018 23:00:00
78868;25.04.2018 23:00:00
78871;12.04.2018 23:00:00
78906;
78960;10.04.2018 23:00:00
78985;10.04.2018 23:00:00
78996;09.07.2018 23:00:00
61386;24.04.2017 23:00:00
79091;18.04.2018 23:00:00
79605;17.04.2018 23:00:00
79109;30.03.2018 23:00:00
61467;21.02.2017 23:00:00
79198;03.04.2018 23:00:00
79210;
79240;
61581;21.03.2017 23:00:00
79271;20.04.2018 23:00:00
61622;24.05.2017 23:00:00
116322;16.06.2021 23:59:00
79322;
79323;
79364;10.04.2018 23:00:00
79370;06.06.2018 23:00:00
116324;01.09.2021 23:59:00
79397;02.06.2018 23:00:00
79415;
79421;05.06.2018 23:00:00
79435;28.04.2018 23:00:00
79446;19.06.2018 23:00:00
61616;18.05.2017 23:00:00
79465;01.05.2018 23:00:00
79472;04.05.2018 23:00:00
79477;09.05.2018 23:00:00
79479;30.04.2018 23:00:00
79482;01.05.2018 23:00:00
61635;30.06.2017 23:00:00
79577;
79561;12.05.2018 23:00:00
79593;09.07.2018 23:00:00
61670;06.04.2017 23:00:00
79608;
79615;17.04.2018 23:00:00
61671;29.03.2017 23:00:00
61679;06.04.2017 23:00:00
80730;12.06.2018 23:00:00
79666;03.05.2018 23:00:00
61715;22.03.2018 23:00:00
79695;04.05.2018 23:00:00
79697;04.05.2018 23:00:00
79715;
79726;20.04.2018 23:00:00
79773;
79810;23.04.2018 23:00:00
79813;
79817;08.05.2018 23:00:00
96660;06.12.2019 23:59:00
79845;
79857;10.05.2018 23:00:00
79866;25.04.2018 23:00:00
79867;11.05.2018 23:00:00
79872;27.08.2018 23:00:00
79892;
79944;12.05.2018 23:00:00
79947;11.05.2018 23:00:00
61786;10.04.2017 23:00:00
61789;06.03.2017 23:00:00
61793;27.07.2021 23:59:00
79997;09.07.2018 23:00:00
80049;
80050;
61920;03.04.2017 23:00:00
80101;
61927;30.06.2017 23:00:00
77536;15.02.2018 23:00:00
80145;17.05.2018 23:00:00
80154;17.05.2018 23:00:00
80165;
62465;10.04.2017 23:00:00
80194;18.05.2018 23:00:00
80219;24.05.2018 23:00:00
62214;20.06.2017 23:00:00
80260;14.08.2018 23:00:00
62230;21.04.2017 23:00:00
62315;05.04.2017 23:00:00
80284;22.05.2018 23:00:00
80330;
80332;05.06.2018 23:00:00
80360;06.06.2018 23:00:00
80374;24.05.2018 23:00:00
62468;07.04.2017 23:00:00
62515;20.11.2017 23:00:00
62564;30.05.2017 23:00:00
80438;20.07.2018 23:00:00
80456;11.06.2018 23:00:00
80532;09.07.2018 23:00:00
80547;
80577;08.06.2018 23:00:00
80600;22.05.2018 23:00:00
80607;06.07.2018 23:00:00
80644;08.06.2018 23:00:00
80650;22.06.2018 23:00:00
80658;
80703;12.06.2018 23:00:00
80724;27.06.2018 23:00:00
80726;
80734;12.06.2018 23:00:00
80737;12.06.2018 23:00:00
